YBR083W,YAR015W,-1
YBR083W,YBL017C,-1
YBR083W,YDR098CB,1
YBR083W,YDR317W,-1
YBR083W,YDR463W,1
YBR083W,YDR522C,-1
YBR083W,YER137CA,1
YBR083W,YER189W,1
YBR083W,YER190W,1
YBR083W,YIL119C,1
YBR083W,YKL097C,-1
YBR083W,YLR403W,1
YBR083W,YLR463C,-1
YBR083W,YLR465C,1
YBR083W,YMR065W,-1
YBR083W,YMR135C,-1
YBR083W,YMR164C,-1
YBR083W,YNL337W,-1
YBR083W,YPR198W,-1
YBR112C,STA1,1
YBR112C,YAL063C,1
YBR112C,YER065C,-1
YBR112C,YHR051W,-1
YBR112C,YIL162W,1
YBR112C,YJR048W,-1
YBR112C,YJR094C,1
YBR112C,YLR256W,1
YBR182C,YAL022C,-1
YBR182C,YBL001C,-1
YBR182C,YBL111C,1
YBR182C,YBR057C,-1
YBR182C,YBR183W,1
YBR182C,YCR073C,-1
YBR182C,YDR545W,1
YBR182C,YER188CA,-1
YBR182C,YER189W,-1
YBR182C,YGL259W,-1
YBR182C,YHL027W,1
YBR182C,YHL034C,1
YBR182C,YHR030C,1
YBR182C,YHR193C,-1
YBR182C,YIL174W,-1
YBR182C,YIL175W,1
YBR182C,YIR019C,1
YBR182C,YIR020C,-1
YBR182C,YIR020WB,1
YBR182C,YKL163W,1
YBR182C,YKL185W,1
YBR182C,YKR105C,-1
YBR182C,YLR162WA,1
YBR182C,YLR300W,1
YBR182C,YLR390WA,1
YBR182C,YLR463C,-1
YBR182C,YLR465C,1
YBR182C,YML132W,1
YBR182C,YML133C,1
YBR182C,YMR014W,-1
YBR182C,YNL288W,1
YBR182C,YNL337W,1
YBR182C,YNL338W,-1
YBR182C,YOL121C,-1
YBR182C,YOR138C,-1
YBR182C,YOR140W,-1
YBR182C,YOR178C,-1
YBR182C,YPL018W,-1
YBR182C,YPL019C,-1
YBR182C,YPL251W,-1
YBR182C,YPR124W,-1
YBR182C,YPR198W,1
YBR297W,YAL022C,-1
YBR297W,YCR105W,1
YBR297W,YER134C,-1
YBR297W,YER189W,-1
YBR297W,YER190W,1
YBR297W,YFR017C,-1
YBR297W,YHL028W,1
YBR297W,YIL100W,1
YBR297W,YIL101C,-1
YBR297W,YLR397C,1
YBR297W,YLR439W,-1
YBR297W,YNL241C,1
YBR297W,YPL251W,-1
YCL066W,STA1,1
YCL066W,YJR004C,-1
YCL066W,YKL178C,1
YCL066W,YPL187W,1
YCL067C,YCL066W,1
YCL067C,YDR103W,1
YCL067C,YGR044C,-1
YCL067C,YPL187W,1
YCR018C,YBR168W,-1
YCR018C,YFR017C,1
YCR018C,YPL251W,-1
YCR040W,YBR281C,1
YCR040W,YBR282W,1
YCR040W,YGL169W,1
YCR040W,YGL170C,-1
YCR040W,YKL178C,1
YCR040W,YPL187W,-1
YCR065W,YBL071C,-1
YCR065W,YBR035C,-1
YCR065W,YCR018CA,1
YCR065W,YCR019W,1
YCR065W,YDL142C,-1
YCR065W,YDL244W,-1
YCR065W,YDL245C,1
YCR065W,YDL247W,-1
YCR065W,YDR026C,-1
YCR065W,YDR039C,1
YCR065W,YDR411C,-1
YCR065W,YDR412W,1
YCR065W,YDR523C,-1
YCR065W,YGL034C,1
YCR065W,YGL161C,1
YCR065W,YGL209W,-1
YCR065W,YGL223C,1
YCR065W,YGR166W,1
YCR065W,YGR250C,1
YCR065W,YGR288W,1
YCR065W,YHL039W,1
YCR065W,YHL040C,-1
YCR065W,YHL048W,-1
YCR065W,YHR062C,1
YCR065W,YHR138C,1
YCR065W,YHR140W,1
YCR065W,YIL118W,-1
YCR065W,YIL119C,-1
YCR065W,YJR156C,1
YCR065W,YJR157W,1
YCR065W,YLR090W,1
YCR065W,YLR205C,-1
